GX,GY,GZ,AX,AY,AZ
0.504123,-0.576,-0.194954,0.058308,-0.046464,0.993981
-0.049723,-0.637538,-0.164185,0.051228,-0.024247,0.995202
0.257969,-0.483692,-0.287262,0.045368,-0.027665,1.00277
0.2272,-0.483692,-0.3488,0.062458,-0.029618,1.009118
0.196431,-0.852923,-0.287262,0.070271,-0.021806,1.004967
0.750277,-1.099077,-0.256492,0.065144,-0.014726,0.998864
1.457969,-1.037538,-0.194954,0.072468,-0.021318,0.995202
1.550277,-0.976,-0.225723,0.070271,-0.028642,0.991539
1.0272,-0.791385,-0.256492,0.063191,-0.03914,0.985436
0.2272,-0.822154,-0.164185,0.065632,-0.034989,0.988366
-0.357415,-0.822154,-0.194954,0.05489,-0.016923,0.993737
-0.234338,-0.514462,-0.379569,0.05904,-0.021318,1.004479
-0.480492,-0.452923,-0.379569,0.076374,-0.027421,1.009118
-0.511262,-0.729846,-0.3488,0.077595,-0.01497,0.99984
0.257969,-0.668308,-0.410338,0.075642,-0.01497,0.99276
0.842585,-0.329846,-0.3488,0.07613,-0.028642,0.991784
0.442585,-0.052923,-0.225723,0.074421,-0.040116,0.989586
-0.357415,-0.022154,-0.256492,0.06905,-0.033525,0.98983
-0.665108,0.008615,-0.194954,0.058064,-0.023759,0.994713
-0.726646,0.316308,-0.133415,0.055622,-0.018632,1.003258
-0.665108,0.470154,-0.164185,0.070027,-0.02205,1.011315
-0.5728,0.193231,-0.225723,0.076862,-0.0179,1.00277
-0.018954,0.100923,-0.010338,0.0732,-0.017167,0.993493
0.381046,0.408615,0.081969,0.073445,-0.028886,0.990075
0.165662,0.654769,-0.041108,0.070759,-0.033525,0.985192
-0.480492,0.716308,0.112738,0.06905,-0.038896,0.98568
-1.280492,0.593231,0.266585,0.05782,-0.033525,0.993493
-1.3728,0.685538,0.0512,0.049519,-0.009843,1.004723
-0.880492,0.808615,-0.010338,0.062946,-0.025224,1.015221
-0.911262,0.408615,0.112738,0.073445,-0.026933,1.008385
-0.388185,0.162462,0.020431,0.065876,-0.01912,0.995446
0.473354,0.377846,-0.102646,0.070027,-0.02913,0.991051
0.534892,0.562462,-0.010338,0.068806,-0.044267,0.98568
-0.203569,0.562462,-0.071877,0.063191,-0.047929,0.988122
-0.511262,0.470154,-0.164185,0.065876,-0.037187,0.992516
-0.726646,0.224,-0.256492,0.056843,-0.026445,1.000329
-0.757415,0.285538,-0.194954,0.044392,-0.022782,1.011071
-0.5728,0.285538,-0.3488,0.063679,-0.021806,1.016442
-0.018954,-0.237538,-0.625723,0.073933,-0.014237,1.006676
0.596431,-0.514462,-0.256492,0.063923,-0.032304,0.992516
0.657969,-0.145231,-0.410338,0.068073,-0.036698,0.987877
0.719508,0.070154,-0.564185,0.070271,-0.033525,0.986901
0.411815,-0.083692,-0.318031,0.068806,-0.051103,0.988854
-0.542031,-0.237538,-0.194954,0.053181,-0.029374,0.997887
-0.265108,-0.052923,-0.441108,0.049763,-0.007646,1.013024
0.319508,-0.114462,-0.379569,0.063435,-0.017167,1.02108
0.2272,-0.545231,-0.194954,0.069294,-0.020341,1.010582
0.657969,-0.699077,-0.256492,0.070271,-0.013017,0.997399
1.211815,-0.514462,-0.164185,0.071736,-0.029618,0.985192
0.781046,-0.145231,-0.164185,0.070027,-0.043779,0.980065
0.073354,0.100923,-0.071877,0.074177,-0.032304,0.984459
-0.142031,-0.114462,-0.071877,0.063923,-0.033036,0.993737
-0.634338,-0.114462,-0.164185,0.049519,-0.020829,1.008141
-0.542031,0.008615,-0.071877,0.064411,-0.004228,1.019372
0.104123,-0.360615,-0.102646,0.068562,-0.011308,1.014489
0.596431,-0.637538,-0.071877,0.073689,-0.014482,0.998864
0.657969,-0.514462,0.0512,0.068806,-0.034989,0.984948
0.288738,-0.022154,-0.041108,0.069538,-0.034013,0.980797
0.011815,0.193231,-0.010338,0.080036,-0.038652,0.981041
-0.788185,0.100923,-0.041108,0.063191,-0.044023,0.988854
-1.434338,0.193231,-0.010338,0.055622,-0.024003,1.005944
-1.126646,0.193231,-0.194954,0.056843,-0.008134,1.017907
-0.357415,0.008615,-0.194954,0.0649,-0.013505,1.020836
0.042585,-0.391385,-0.102646,0.079792,-0.022294,1.008629
0.196431,-0.514462,-0.194954,0.073933,-0.023027,0.998864
0.534892,-0.237538,-0.256492,0.062214,-0.033036,0.982262
0.2272,0.316308,-0.164185,0.073689,-0.047685,0.976403
-0.388185,0.408615,-0.287262,0.070027,-0.043779,0.983483
-0.880492,0.316308,-0.256492,0.061726,-0.039384,0.995934
-1.218954,0.285538,-0.379569,0.048054,-0.030351,1.010827
-0.9728,0.254769,-0.379569,0.055866,-0.009599,1.022545
0.134892,-0.145231,-0.410338,0.068806,-0.010087,1.019616
0.934892,-0.545231,-0.379569,0.066609,-0.024247,1.004479
1.0272,-0.360615,-0.256492,0.069538,-0.035234,0.984459
0.781046,0.039385,-0.256492,0.067097,-0.041825,0.975182
0.288738,0.347077,-0.194954,0.0732,-0.041825,0.977135
-0.418954,0.224,-0.102646,0.065144,-0.046464,0.98861
-1.157415,0.224,-0.133415,0.048298,-0.026933,1.004967
-0.911262,0.285538,-0.164185,0.052448,-0.009111,1.020104
-0.080492,-0.083692,-0.102646,0.064167,-0.004472,1.023034
0.657969,-0.483692,-0.010338,0.067585,-0.012773,1.008873
0.965662,-0.514462,-0.071877,0.064167,-0.029374,0.989586
0.565662,-0.176,0.020431,0.068562,-0.037675,0.976647
-0.049723,0.162462,0.0512,0.068562,-0.041093,0.974694
-0.603569,0.254769,-0.041108,0.064167,-0.036698,0.986413
-1.249723,0.224,-0.010338,0.057575,-0.034745,1.003991
-1.618954,0.100923,-0.102646,0.048786,-0.017167,1.01986
-0.880492,-0.083692,-0.194954,0.06197,0.003341,1.025231
0.350277,-0.514462,-0.225723,0.07198,-0.015702,1.014977
0.565662,-0.637538,-0.225723,0.067341,-0.032548,0.993248
0.350277,-0.206769,-0.287262,0.06905,-0.040605,0.976403
-0.049723,0.193231,-0.410338,0.071736,-0.044755,0.97445
-0.726646,0.408615,-0.225723,0.072468,-0.042558,0.983971
-1.065108,0.377846,-0.225723,0.066853,-0.043779,0.991051
-1.588185,0.377846,-0.564185,0.051472,-0.030351,1.009118
-1.465108,0.285538,-0.502646,0.059529,-0.011552,1.022789
-0.5728,-0.083692,-0.379569,0.068562,-0.004228,1.021325
0.596431,-0.299077,-0.533415,0.066364,-0.018632,1.005455
0.996431,-0.145231,-0.533415,0.075398,-0.037187,0.986413
0.442585,0.193231,-0.287262,0.072956,-0.048173,0.96859
-0.142031,0.654769,-0.318031,0.071736,-0.04329,0.972008
-0.449723,0.900923,-0.3488,0.072956,-0.034745,0.98861
-0.9728,0.747077,-0.225723,0.05489,-0.040605,1.004479
-1.434338,0.654769,-0.133415,0.051716,-0.013749,1.021569
-0.418954,0.254769,-0.194954,0.065144,0.003096,1.027428
0.811815,-0.114462,-0.102646,0.0649,-0.010087,1.013512
1.119508,-0.083692,0.081969,0.066364,-0.035966,0.991784
0.6272,0.162462,-0.010338,0.066364,-0.042314,0.972741
0.196431,0.500923,-0.041108,0.066609,-0.03914,0.971276
-0.388185,0.685538,0.143508,0.067341,-0.04207,0.98568
-1.126646,0.562462,0.020431,0.05782,-0.033036,1.004479
-1.311262,0.254769,-0.133415,0.050251,-0.017411,1.020348
-0.695877,-0.145231,-0.010338,0.053913,-0.001542,1.02694
0.442585,-0.514462,0.020431,0.059284,-0.007157,1.016442
1.119508,-0.699077,-0.164185,0.064167,-0.026445,1.000084
0.781046,-0.514462,-0.041108,0.068806,-0.047441,0.978356
-0.1728,-0.145231,-0.102646,0.063191,-0.045732,0.969811
-0.695877,0.100923,-0.102646,0.070271,-0.034257,0.981041
-1.034338,0.039385,-0.318031,0.061726,-0.040116,0.999108
-1.618954,-0.083692,-0.287262,0.053181,-0.025468,1.01693
-1.218954,-0.422154,-0.133415,0.063679,-0.005204,1.025719
0.196431,-0.822154,-0.256492,0.060017,0.001143,1.017663
0.934892,-0.883692,-0.194954,0.062214,-0.012773,1.00985
1.242585,-0.729846,-0.102646,0.075642,-0.044511,0.991539
0.504123,-0.452923,-0.102646,0.068806,-0.04329,0.972985
0.196431,0.039385,-0.133415,0.071736,-0.044755,0.971764
-0.295877,0.316308,-0.164185,0.072956,-0.039628,0.986168
-0.788185,0.254769,-0.164185,0.061237,-0.032792,1.005455
-1.034338,0.131692,-0.225723,0.064167,-0.016191,1.020348
-0.295877,-0.268308,-0.194954,0.061237,0.005294,1.022057
0.904123,-0.452923,-0.071877,0.067585,-0.007402,1.011315
1.304123,-0.452923,-0.133415,0.070515,-0.026933,0.991539
0.750277,-0.114462,-0.133415,0.066364,-0.047196,0.972497
-0.1728,0.347077,-0.071877,0.074909,-0.040116,0.969811
-0.757415,0.593231,-0.041108,0.068318,-0.034989,0.981041
-1.218954,0.716308,-0.256492,0.058064,-0.034013,1.001305
-1.526646,0.531692,-0.225723,0.061726,-0.020097,1.021813
-1.034338,0.008615,-0.102646,0.060993,6.55E-4,1.025231
0.288738,-0.299077,-0.164185,0.05782,-0.00203,1.017907
1.150277,-0.299077,-0.133415,0.069538,-0.025956,1.000084
0.719508,-0.114462,-0.071877,0.060993,-0.046952,0.975914
-0.049723,0.316308,-0.102646,0.06905,-0.042558,0.971276
-0.5728,0.531692,-0.133415,0.071003,-0.038407,0.981774
-1.095877,0.624,-0.225723,0.055866,-0.03621,0.999352
-1.403569,0.624,-0.287262,0.0649,-0.02498,1.019127
-1.003569,0.039385,-0.318031,0.060261,-0.005448,1.024254
0.196431,-0.391385,-0.133415,0.060749,-0.001542,1.019616
1.181046,-0.329846,-0.256492,0.068806,-0.019853,1.004235
1.150277,-0.206769,-0.225723,0.061726,-0.04329,0.982506
0.257969,0.070154,-0.071877,0.071736,-0.044755,0.971276
-0.295877,0.285538,-0.194954,0.065632,-0.035478,0.976891
-0.603569,0.531692,-0.225723,0.057087,-0.036454,0.995446
-1.065108,0.500923,-0.287262,0.062214,-0.0262,1.015709
-1.065108,0.224,-0.256492,0.061482,-0.016435,1.021813
-0.388185,-0.360615,-0.164185,0.057087,-5.66E-4,1.021813
0.873354,-0.668308,-0.164185,0.05782,-0.006669,1.013756
1.488738,-0.637538,-0.102646,0.064411,-0.024003,0.99569
1.0272,-0.452923,-0.010338,0.068073,-0.044999,0.977623
0.134892,-0.268308,-0.010338,0.067585,-0.03621,0.973473
-0.295877,-0.083692,-0.010338,0.059284,-0.032548,0.98153
-0.726646,0.070154,-0.133415,0.057331,-0.034257,1.003502
-1.095877,-0.145231,-0.133415,0.063435,-0.018632,1.018883
-0.480492,-0.699077,-0.164185,0.057331,-0.003984,1.022789
0.688738,-0.945231,-0.102646,0.060505,-0.005937,1.014733
1.457969,-0.945231,-0.194954,0.0649,-0.028154,0.996178
0.996431,-0.699077,-0.071877,0.068318,-0.047685,0.980065
0.196431,-0.360615,-0.071877,0.078816,-0.038652,0.972985
-0.142031,-0.083692,-0.164185,0.063923,-0.037919,0.977379
-0.542031,0.254769,-0.287262,0.065388,-0.037431,0.996666
-0.880492,0.162462,-0.379569,0.06905,-0.023515,1.013024
-0.388185,-0.268308,-0.410338,0.060017,-0.00789,1.017418
0.6272,-0.483692,-0.3488,0.065388,-0.011064,1.012536
1.242585,-0.391385,-0.471877,0.065876,-0.022782,0.998131
0.996431,-0.052923,-0.379569,0.068806,-0.042802,0.979577
0.104123,0.224,-0.318031,0.074665,-0.042314,0.971032
-0.480492,0.562462,-0.318031,0.069294,-0.031816,0.977868
-0.942031,0.870154,-0.256492,0.067829,-0.037431,0.998131
-1.465108,0.839385,-0.287262,0.067585,-0.021318,1.013024
-1.034338,0.470154,-0.225723,0.059773,-0.007157,1.018639
0.011815,0.131692,-0.041108,0.060993,-0.008134,1.015221
0.688738,0.070154,-0.041108,0.061726,-0.02205,1.003747
0.750277,0.193231,-0.071877,0.060993,-0.030107,0.994225
0.381046,0.531692,0.081969,0.066609,-0.040849,0.979577
-0.357415,0.654769,0.266585,0.070759,-0.039872,0.975426
-0.880492,0.900923,0.081969,0.061237,-0.029863,0.984948
-1.126646,1.147077,-0.010338,0.065144,-0.030107,1.006432
-1.557415,0.839385,0.112738,0.066609,-0.018388,1.015465
-1.034338,0.347077,0.0512,0.055378,-0.003495,1.015709
0.073354,0.131692,-0.010338,0.058308,-0.014726,1.010827
0.381046,0.070154,0.0512,0.059773,-0.031083,0.995446
-0.049723,0.254769,0.020431,0.060261,-0.044023,0.982262
-0.5728,0.408615,-0.102646,0.067097,-0.040605,0.9786
-0.880492,0.500923,-0.164185,0.05782,-0.035966,0.986413
-1.249723,0.624,-0.164185,0.05782,-0.037675,1.005944
-1.342031,0.316308,-0.379569,0.061482,-0.020341,1.020104
-0.542031,-0.360615,-0.379569,0.05489,-0.007646,1.01986
0.442585,-0.729846,-0.225723,0.051228,-0.017655,1.014
0.904123,-0.852923,-0.318031,0.050984,-0.028642,0.997399
0.996431,-0.729846,-0.502646,0.059529,-0.037919,0.982262
0.381046,-0.668308,-0.194954,0.06612,-0.04915,0.973229
-0.388185,-0.452923,-0.318031,0.055866,-0.039384,0.977379
-0.388185,-0.114462,-0.625723,0.062214,-0.026445,0.996178
-0.418954,-0.422154,-0.3488,0.068806,-0.03621,1.010827
-0.480492,-0.883692,-0.3488,0.060017,-0.013749,1.015465
0.811815,-1.037538,-0.410338,0.058308,-0.003251,1.013268
1.8272,-1.129846,-0.256492,0.059773,-0.032792,1.001061
1.334892,-0.976,-0.102646,0.061726,-0.041825,0.986168
1.0272,-0.699077,-0.164185,0.069782,-0.033525,0.978844
0.750277,-0.514462,-0.071877,0.064655,-0.038163,0.979577
0.073354,-0.114462,-0.102646,0.064411,-0.031327,0.994225
-0.142031,-0.022154,-0.164185,0.075398,-0.017167,1.010338
-0.018954,-0.268308,-0.225723,0.0732,-0.014237,1.012291
0.411815,-0.668308,-0.287262,0.060749,-0.003251,1.010338
1.088738,-0.729846,-0.071877,0.061482,-0.00789,1.006432
1.304123,-0.637538,-0.225723,0.0649,-0.025956,0.995202
0.842585,-0.483692,-0.318031,0.066853,-0.027665,0.981041
0.134892,-0.206769,-0.133415,0.068073,-0.039384,0.975182
-0.695877,0.224,-0.256492,0.064167,-0.025468,0.984459
-0.818954,0.562462,-0.441108,0.068318,-0.021318,1.001305
-0.9728,0.347077,-0.379569,0.075642,-0.024003,1.013268
-0.942031,-0.052923,-0.256492,0.067585,-0.002275,1.011803
0.134892,-0.176,-0.3488,0.056111,-0.004716,1.003991
0.596431,-0.083692,-0.194954,0.062702,-0.027421,0.994713
-0.049723,0.100923,-0.133415,0.06905,-0.03328,0.981774
-0.511262,0.224,-0.102646,0.062702,-0.031327,0.974205
-1.095877,0.531692,-0.010338,0.061482,-0.038652,0.980065
-1.649723,0.900923,-0.225723,0.065876,-0.022782,0.997155
-1.557415,0.808615,-0.133415,0.073689,-0.023027,1.01278
-1.280492,0.316308,-0.287262,0.069538,-0.010331,1.013268
-0.418954,0.131692,-0.225723,0.054646,-0.013749,1.008385
0.134892,0.193231,-0.071877,0.064167,-0.031571,1.000329
0.042585,0.131692,-0.194954,0.06197,-0.035722,0.986657
-0.1728,0.347077,-0.164185,0.063923,-0.040849,0.978844
-0.757415,0.531692,0.0512,0.064167,-0.045732,0.980309
-1.157415,0.777846,-0.194954,0.058064,-0.030107,0.991051
-0.911262,0.900923,-0.256492,0.070271,-0.023515,1.008141
-0.5728,0.347077,-0.102646,0.074177,-0.025712,1.013756
-0.111262,0.008615,-0.164185,0.057575,-0.016923,1.007164
0.596431,0.070154,-0.133415,0.055378,-0.029618,1.000573
0.719508,0.100923,-0.102646,0.060993,-0.037187,0.996666
0.381046,0.131692,-0.041108,0.065144,-0.037675,0.986657
0.011815,0.254769,-0.010338,0.060261,-0.039872,0.98275
-0.603569,0.470154,-0.071877,0.064411,-0.037675,0.990807
-0.880492,0.624,-0.071877,0.067585,-0.02205,1.001061
-0.511262,0.470154,-0.133415,0.066853,-0.020341,1.00985
-0.049723,0.008615,-0.164185,0.072224,-0.018388,1.011559
0.442585,-0.268308,-0.133415,0.05904,-0.020829,1.004479
0.781046,-0.114462,-0.194954,0.052448,-0.031571,0.994957
0.596431,-0.022154,-0.225723,0.063923,-0.037431,0.989586
0.104123,-0.114462,-0.194954,0.062702,-0.038407,0.983483
-0.388185,0.100923,-0.318031,0.057331,-0.035478,0.989342
-0.757415,0.316308,-0.379569,0.062214,-0.019609,1.003014
-0.542031,0.131692,-0.3488,0.067829,-0.016435,1.011559
-0.1728,-0.360615,-0.410338,0.072468,-0.015946,1.01278
0.196431,-0.729846,-0.410338,0.058064,-0.01912,1.003747
0.288738,-0.576,-0.256492,0.052448,-0.030107,0.991784
0.104123,-0.422154,-0.287262,0.061726,-0.034013,0.983483
-0.1728,-0.422154,-0.318031,0.05904,-0.038896,0.98153
-0.757415,-0.237538,-0.164185,0.05904,-0.038407,0.986901
-1.188185,-0.083692,-0.225723,0.060749,-0.02498,1.000573
-0.788185,-0.114462,-0.287262,0.072468,-0.012773,1.01278
-0.1728,-0.545231,-0.164185,0.078083,-0.020585,1.013024
0.104123,-0.822154,-0.164185,0.062214,-0.016923,1.004479
0.657969,-0.699077,-0.102646,0.060749,-0.029374,0.99569
0.534892,-0.576,-0.010338,0.0649,-0.041093,0.987877
0.104123,-0.391385,-0.071877,0.062946,-0.036698,0.986657
-0.080492,-0.145231,-0.071877,0.062946,-0.035966,0.990563
-0.418954,-0.022154,-0.071877,0.062214,-0.03328,0.999108
-0.357415,0.131692,-0.225723,0.070515,-0.016679,1.012047
-0.018954,0.039385,-0.225723,0.077595,-0.010087,1.015709
0.781046,-0.360615,-0.071877,0.080769,-0.018632,1.011559
0.965662,-0.514462,-0.133415,0.065144,-0.028886,0.999352
0.965662,-0.206769,-0.164185,0.062214,-0.024003,0.989342
0.934892,-0.022154,-0.071877,0.062458,-0.04207,0.98568
0.257969,0.100923,-0.194954,0.062946,-0.033036,0.987877
-0.018954,0.347077,-0.133415,0.063679,-0.028642,0.996178
-0.265108,0.377846,-0.194954,0.064167,-0.0262,1.006432
-0.1728,0.347077,-0.287262,0.073933,-0.002275,1.012047
0.596431,0.008615,-0.225723,0.078327,-0.01204,1.00985
0.781046,-0.268308,-0.194954,0.072468,-0.020829,1.000573
0.504123,-0.083692,-0.194954,0.060993,-0.024003,0.988122
0.104123,0.193231,-0.164185,0.05904,-0.030839,0.98153
-0.449723,0.254769,-0.041108,0.063923,-0.034013,0.984459
-1.034338,0.347077,-0.194954,0.054157,-0.025468,0.992516
-1.249723,0.500923,-0.194954,0.062458,-0.020097,1.006676
-1.126646,0.408615,-0.194954,0.069538,-0.013993,1.012536
-0.480492,0.100923,-0.318031,0.070515,-0.008378,1.010582
0.042585,-0.145231,-0.256492,0.080036,-0.024736,1.002038
-0.142031,-0.176,-0.287262,0.059284,-0.029618,0.985436
-0.388185,0.285538,-0.225723,0.059284,-0.03914,0.980553
-0.911262,0.377846,-0.194954,0.068562,-0.037919,0.984459
-1.249723,0.347077,-0.256492,0.051228,-0.034745,0.989586
-1.495877,0.593231,-0.225723,0.058308,-0.030595,1.004479
-1.311262,0.408615,-0.194954,0.07198,-0.01912,1.013512
-0.480492,0.131692,-0.318031,0.068318,-0.017411,1.011071
0.319508,-0.052923,-0.164185,0.078816,-0.023759,1.002526
0.534892,-0.114462,-0.102646,0.075398,-0.035722,0.996911
0.350277,-0.052923,-0.225723,0.054402,-0.03914,0.984948
0.2272,0.316308,-0.164185,0.063923,-0.039384,0.985924
-0.1728,0.224,-0.041108,0.063679,-0.044511,0.990319
-0.726646,0.254769,-0.071877,0.046589,-0.031327,0.997887
-0.5728,0.377846,-0.164185,0.06197,-0.023027,1.011315
-0.203569,0.008615,-0.102646,0.067341,-0.016923,1.012047
0.442585,-0.268308,-0.102646,0.069294,-0.018388,1.007653
0.996431,-0.391385,-0.164185,0.074177,-0.026445,0.996666
0.904123,-0.422154,-0.133415,0.059773,-0.040361,0.982262
0.196431,-0.114462,-0.041108,0.055378,-0.042558,0.981286
-0.203569,-0.022154,-0.164185,0.056111,-0.030839,0.989342
-0.357415,-0.083692,-0.102646,0.052448,-0.031327,1.001305
-0.726646,-0.083692,-0.010338,0.053669,-0.022782,1.014
-0.295877,-0.237538,-0.164185,0.06197,-0.005937,1.018395
0.719508,-0.545231,-0.194954,0.073933,-0.008866,1.012536
1.181046,-0.822154,-0.133415,0.074665,-0.026933,0.998864
0.873354,-0.699077,-0.256492,0.062214,-0.034013,0.983727
0.473354,-0.299077,-0.379569,0.061726,-0.034257,0.976891
-0.049723,-0.176,-0.225723,0.060505,-0.037431,0.981774
-0.788185,-0.145231,-0.194954,0.053669,-0.029863,0.995446
-0.849723,-0.052923,-0.441108,0.05782,-0.014237,1.010338
-0.542031,-0.206769,-0.256492,0.065388,-0.014726,1.014977
-0.080492,-0.452923,-0.164185,0.073445,-0.009843,1.011803
0.750277,-0.545231,-0.3488,0.077839,-0.017167,1.001305
0.934892,-0.452923,-0.3488,0.075398,-0.039872,0.986168
0.011815,-0.083692,-0.194954,0.065144,-0.048661,0.977868
-0.634338,0.316308,-0.256492,0.065144,-0.032548,0.983239
-0.634338,0.377846,-0.287262,0.063923,-0.034013,0.993737
-1.095877,0.439385,-0.287262,0.057575,-0.031083,1.007409
-1.126646,0.500923,-0.194954,0.06612,-0.011064,1.017418
-0.142031,0.254769,-0.256492,0.075642,-0.00203,1.014733
0.811815,0.008615,-0.194954,0.077839,-0.018876,1.003014
0.688738,0.070154,-0.164185,0.071491,-0.039384,0.987389
0.381046,0.224,-0.194954,0.065876,-0.041093,0.981286
-0.203569,0.593231,-0.256492,0.062214,-0.038163,0.977623
-0.634338,0.747077,-0.164185,0.060261,-0.038407,0.985192
-1.126646,0.747077,-0.133415,0.050739,-0.03328,1.000573
-1.280492,0.716308,-0.256492,0.052937,-0.021318,1.016198
-0.880492,0.439385,-0.225723,0.063191,-0.006913,1.020836
0.042585,0.039385,-0.071877,0.068806,-0.010331,1.014977
0.688738,-0.114462,-0.102646,0.07198,-0.021562,1.002038
0.657969,-0.114462,-0.194954,0.065388,-0.039872,0.983239
-0.203569,0.224,-0.071877,0.057087,-0.04915,0.979577
-0.849723,0.408615,0.0512,0.060261,-0.034013,0.986657
-0.880492,0.316308,-0.164185,0.048298,-0.033769,1.000573
-1.126646,0.285538,-0.225723,0.048786,-0.032304,1.015221
-1.003569,0.039385,-0.164185,0.058552,-0.010331,1.020104
0.257969,-0.329846,-0.225723,0.063679,-0.001054,1.014245
1.365662,-0.483692,-0.287262,0.074665,-0.022294,1.005455
1.150277,-0.483692,-0.287262,0.070515,-0.040605,0.988122
0.381046,-0.299077,-0.379569,0.059529,-0.045732,0.975914
-0.1728,-0.083692,-0.379569,0.060749,-0.033525,0.980797
-0.388185,-0.083692,-0.3488,0.050495,-0.035722,0.994713
-0.726646,-0.052923,-0.471877,0.049763,-0.029618,1.011803
-0.542031,-0.299077,-0.441108,0.059773,-0.013017,1.01986
0.411815,-0.699077,-0.379569,0.065632,-0.001786,1.013512
1.365662,-0.945231,-0.225723,0.072468,-0.013505,1.004479
1.519508,-0.852923,-0.379569,0.073933,-0.033525,0.98861
0.657969,-0.668308,-0.133415,0.068562,-0.045488,0.974205
-0.326646,-0.391385,-0.010338,0.063191,-0.03621,0.975914
-0.5728,-0.237538,-0.102646,0.054402,-0.028398,0.98983
-0.695877,-0.145231,-0.071877,0.056111,-0.031083,1.007897
-0.849723,-0.299077,-0.041108,0.059773,-0.019364,1.019616
-0.5728,-0.452923,-0.041108,0.062214,-0.00789,1.019616
0.688738,-0.699077,-0.071877,0.071247,-3.21E-4,1.016198
1.673354,-0.791385,-0.041108,0.076374,-0.020341,1.002282
1.334892,-0.576,-0.102646,0.075886,-0.040605,0.984459
0.319508,-0.268308,-0.133415,0.073689,-0.043779,0.974694
-0.542031,0.008615,-0.133415,0.063191,-0.030351,0.975914
-0.942031,0.377846,-0.164185,0.053913,-0.028642,0.991539
-1.249723,0.470154,-0.3488,0.059529,-0.025956,1.010582
-1.157415,0.193231,-0.318031,0.065388,-0.008378,1.017174
-0.326646,-0.052923,-0.194954,0.067097,-0.004228,1.014245
0.688738,-0.114462,-0.318031,0.074909,-0.014237,1.004235
0.904123,0.070154,-0.3488,0.076618,-0.036943,0.98568
-0.018954,0.347077,-0.194954,0.071736,-0.048905,0.975182
-0.942031,0.624,-0.164185,0.06612,-0.034745,0.977868
-1.095877,0.870154,-0.318031,0.053913,-0.026445,0.993493
-1.3728,0.931692,-0.102646,0.057575,-0.033769,1.012291
-1.557415,0.624,-0.133415,0.060993,-0.01497,1.020348
-0.511262,0.254769,-0.164185,0.060993,0.001387,1.017174
0.750277,0.162462,-0.041108,0.071247,-0.0179,1.006676
0.904123,0.316308,-0.041108,0.072468,-0.036943,0.990075
0.381046,0.500923,-0.133415,0.071247,-0.046708,0.976159
-0.418954,0.654769,-0.071877,0.066364,-0.044023,0.977135
-1.065108,0.870154,0.0512,0.050251,-0.034501,0.989342
-1.188185,1.054769,-0.194954,0.053181,-0.029618,1.010582
-1.095877,0.685538,-0.133415,0.062214,-0.018632,1.020592
-0.511262,0.193231,0.020431,0.054157,-0.008622,1.01693
0.750277,0.162462,-0.102646,0.066364,-0.003984,1.011559
1.519508,0.100923,-0.102646,0.073933,-0.029374,0.994713
1.304123,0.162462,-0.071877,0.06905,-0.047441,0.984704
0.073354,0.316308,-0.133415,0.066853,-0.048905,0.974205
-0.695877,0.439385,-0.164185,0.062458,-0.032304,0.979821
-0.911262,0.624,-0.256492,0.04488,-0.033769,0.993981
-1.342031,0.685538,-0.256492,0.055622,-0.02913,1.015954
-1.218954,0.131692,-0.318031,0.059773,-0.007402,1.023278
-0.111262,-0.329846,-0.3488,0.053181,4.11E-4,1.017418
1.057969,-0.360615,-0.164185,0.069782,-0.013261,1.008873
1.150277,-0.422154,-0.194954,0.071247,-0.037431,0.991784
0.411815,-0.237538,-0.3488,0.070271,-0.042314,0.978112
-0.511262,-0.206769,-0.133415,0.065144,-0.044511,0.975914
-1.249723,0.039385,-0.225723,0.047321,-0.034013,0.988122
-1.249723,0.254769,-0.379569,0.055134,-0.021806,1.011315
-1.065108,-0.237538,-0.287262,0.05904,-0.023759,1.020836
-0.542031,-0.699077,-0.194954,0.058064,-0.00203,1.020348
0.965662,-0.822154,-0.133415,0.06905,-0.005204,1.012047
1.611815,-0.822154,-0.256492,0.067829,-0.03621,0.993981
0.750277,-0.606769,-0.133415,0.07613,-0.044999,0.977135
-0.234338,-0.422154,-0.133415,0.06905,-0.047441,0.97152
-0.9728,-0.114462,-0.225723,0.055622,-0.036698,0.980065
-1.249723,0.254769,-0.318031,0.059773,-0.031327,1.000573
-1.249723,0.039385,-0.194954,0.066364,-0.02205,1.016198
-0.480492,-0.452923,-0.225723,0.068318,-0.006913,1.017418
0.811815,-0.576,-0.225723,0.065388,-0.007646,1.009362
1.642585,-0.391385,-0.041108,0.075154,-0.027665,0.996911
1.304123,-0.206769,-0.194954,0.07906,-0.046464,0.979821
0.319508,0.008615,-0.194954,0.069782,-0.045732,0.973473
-0.603569,0.439385,-0.102646,0.064411,-0.039628,0.982018
-0.9728,0.747077,-0.318031,0.055866,-0.022294,0.998864
-0.818954,0.685538,-0.3488,0.063435,-0.027421,1.016686
-0.634338,0.193231,-0.287262,0.068318,-0.008622,1.018883
-0.203569,-0.052923,-0.194954,0.063191,0.001632,1.014733
1.119508,-0.022154,-0.164185,0.065388,-0.004472,1.004479
1.488738,0.100923,-0.133415,0.07613,-0.030107,0.990807
0.534892,0.224,-0.102646,0.072712,-0.039872,0.973961
-0.5728,0.408615,-0.071877,0.063679,-0.036943,0.970788
